Pokémon,HP,Atk,Def,SpAtk,SpDef,Speed,Type,Type,Damage Dealt,Damage Taken,HP,Num KO
CETITAN,170,113,65,45,55,73,ICE,,0,25077,544,46.09742647058823
KINGAMBIT,100,135,120,60,85,50,DARK,STEEL,0,14545,404,36.00247524752475
VELUZA,90,102,73,78,65,70,WATER,PSYCHIC,0,20776,384,54.104166666666664
DONDOZO,150,100,115,65,65,35,WATER,,0,16808,504,33.34920634920635
TATSUGIRI,68,50,60,120,95,82,DRAGON,WATER,0,17508,340,51.49411764705882
GREATTUSK,115,131,131,53,53,87,GROUND,FIGHTING,0,20596,434,47.45622119815668
SCREAMTAIL,115,65,99,65,115,111,FAIRY,PSYCHIC,0,14551,434,33.52764976958525
BRUTEBONNET,111,127,99,79,99,55,GRASS,DARK,0,19310,426,45.328638497652584
FLUTTERMANE,55,55,55,135,135,135,GHOST,FAIRY,0,13334,314,42.46496815286624
SLITHERWING,85,135,79,85,105,81,BUG,FIGHTING,0,19581,374,52.355614973262036
SANDYSHOCKS,85,81,97,121,85,101,ELECTRIC,GROUND,0,17974,374,48.05882352941177
IRONTREADS,90,112,120,72,70,106,GROUND,STEEL,0,15051,384,39.1953125
IRONBUNDLE,56,80,114,124,60,136,ICE,WATER,0,19804,316,62.67088607594937
IRONHANDS,154,140,108,50,68,50,FIGHTING,ELECTRIC,0,17299,512,33.787109375
IRONJUGULIS,94,80,86,122,80,108,DARK,FLYING,0,16459,392,41.98724489795919
IRONMOTH,80,70,60,140,110,110,FIRE,POISON,0,19113,364,52.50824175824176
IRONTHORNS,100,134,110,70,84,72,ROCK,ELECTRIC,0,17992,404,44.53465346534654
FRIGIBAX,65,75,45,35,45,55,DRAGON,ICE,0,26791,334,80.2125748502994
ARCTIBAX,90,95,66,45,65,62,DRAGON,ICE,0,22071,384,57.4765625
BAXCALIBUR,115,145,92,75,86,87,DRAGON,ICE,0,18350,434,42.28110599078341
GIMMIGHOUL,45,30,70,75,70,10,GHOST,,0,15582,294,53.0
GHOLDENGO,87,60,95,133,91,84,STEEL,GHOST,0,11487,378,30.38888888888889
WOCHIEN,85,85,100,95,135,70,DARK,GRASS,0,17768,374,47.50802139037433
CHIENPAO,80,120,80,90,65,135,DARK,ICE,0,24507,364,67.32692307692308
TINGLU,155,110,125,55,80,45,DARK,GROUND,0,17359,514,33.77237354085603
CHIYU,55,80,80,135,120,100,DARK,FIRE,0,15972,314,50.86624203821656
ROARINGMOON,105,139,71,55,101,119,DRAGON,DARK,0,18064,414,43.632850241545896
IRONVALIANT,74,130,90,120,60,116,FAIRY,FIGHTING,0,19658,352,55.84659090909091
KORAIDON,100,135,115,85,100,135,FIGHTING,DRAGON,0,15637,404,38.70544554455446
MIRAIDON,100,85,100,135,115,135,ELECTRIC,DRAGON,0,14044,404,34.76237623762376
WALKINGWAKE,99,83,91,125,83,109,WATER,DRAGON,0,15604,402,38.81592039800995
IRONLEAVES,90,130,88,70,108,104,GRASS,PSYCHIC,0,20136,384,52.4375
DIPPLIN,80,80,110,95,90,40,GRASS,DRAGON,0,17652,364,48.494505494505496
POLTCHAGEIST,40,45,45,74,54,50,GRASS,GHOST,0,21019,284,74.0105633802817
SINISTCHA,71,60,106,121,80,70,GRASS,GHOST,0,14637,346,42.30346820809248
OKIDOGI,88,128,115,58,86,80,POISON,FIGHTING,0,17621,380,46.37105263157895
MUNKIDORI,88,75,66,130,90,106,POISON,PSYCHIC,0,18534,380,48.77368421052632
FEZANDIPITI,88,91,82,70,125,99,POISON,FAIRY,0,14710,380,38.71052631578947
OGERPON,80,120,84,60,96,110,GRASS,,0,18989,364,52.167582417582416
ARCHALUDON,90,105,130,125,65,85,STEEL,DRAGON,0,11840,384,30.833333333333332
HYDRAPPLE,106,80,110,80,44,120,GRASS,DRAGON,0,21439,416,51.53605769230769
GOUGINGFIRE,105,115,121,65,93,91,FIRE,DRAGON,0,13534,414,32.690821256038646
RAGINGBOLT,125,73,91,137,89,75,ELECTRIC,DRAGON,0,15589,454,34.33700440528634
IRONBOULDER,90,120,80,68,108,124,ROCK,PSYCHIC,0,19276,384,50.197916666666664
IRONCROWN,90,72,100,122,108,98,STEEL,PSYCHIC,0,13310,384,34.661458333333336
TERAPAGOS,90,65,85,65,85,60,NORMAL,,0,17873,384,46.544270833333336
VENUSAUR_1,80,100,123,122,120,80,GRASS,POISON,0,14548,364,39.967032967032964
CHARIZARD_1,78,130,111,130,85,100,FIRE,DRAGON,0,14343,360,39.84166666666667
CHARIZARD_2,78,104,78,159,115,100,FIRE,FLYING,0,15725,360,43.68055555555556
BLASTOISE_1,79,103,120,135,115,78,WATER,,0,13958,362,38.55801104972376
BEEDRILL_1,65,150,40,15,80,145,BUG,POISON,0,23440,334,70.17964071856288
PIDGEOT_1,83,80,80,135,80,121,NORMAL,FLYING,0,17400,370,47.027027027027025
RATTATA_1,30,56,35,25,35,72,DARK,NORMAL,0,31531,264,119.43560606060606
RATICATE_1,75,71,70,40,80,77,DARK,NORMAL,0,21813,354,61.61864406779661
PIKACHU_3,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_4,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_5,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_6,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_7,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_8,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_9,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_10,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_11,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_12,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_13,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_14,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_15,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
PIKACHU_16,35,55,40,50,50,90,ELECTRIC,,0,23778,274,86.78102189781022
RAICHU_1,60,85,50,95,85,110,ELECTRIC,PSYCHIC,0,21386,324,66.00617283950618
SANDSHREW_1,50,75,90,10,35,40,ICE,STEEL,0,24855,304,81.75986842105263
SANDSLASH_1,75,100,120,25,65,65,ICE,STEEL,0,19358,354,54.68361581920904
VULPIX_1,38,41,40,50,65,65,ICE,,0,27863,280,99.51071428571429
NINETALES_1,73,67,75,81,100,109,ICE,FAIRY,0,19814,350,56.61142857142857
DIGLETT_1,10,55,30,35,45,90,GROUND,STEEL,0,24943,224,111.35267857142857
DUGTRIO_1,35,100,60,50,70,110,GROUND,STEEL,0,18852,274,68.8029197080292
MEOWTH_1,40,35,35,50,40,90,DARK,,0,27528,284,96.92957746478874
MEOWTH_2,50,65,55,40,40,40,STEEL,,0,20281,304,66.71381578947368
PERSIAN_1,65,60,60,75,65,115,DARK,,0,21421,334,64.13473053892216
ALAKAZAM_1,55,50,65,175,105,150,PSYCHIC,,0,19118,314,60.88535031847134
GEODUDE_1,40,80,100,30,30,20,ROCK,ELECTRIC,0,24268,284,85.45070422535211
GRAVELER_1,55,95,115,45,45,35,ROCK,ELECTRIC,0,21148,314,67.35031847133757
GOLEM_1,80,120,130,55,65,45,ROCK,ELECTRIC,0,18301,364,50.277472527472526
PONYTA_1,50,85,55,65,65,90,PSYCHIC,,0,22583,304,74.28618421052632
RAPIDASH_1,65,100,70,80,80,105,PSYCHIC,FAIRY,0,18189,334,54.458083832335326
SLOWPOKE_1,90,65,65,40,40,15,PSYCHIC,,0,23807,384,61.997395833333336
SLOWBRO_1,95,100,95,100,70,30,POISON,PSYCHIC,0,17358,394,44.055837563451774
SLOWBRO_2,95,75,180,130,80,30,WATER,PSYCHIC,0,14346,394,36.411167512690355
FARFETCHD_1,52,95,55,58,62,55,FIGHTING,,0,23008,308,74.7012987012987
GRIMER_1,80,80,50,40,50,25,POISON,DARK,0,20144,364,55.34065934065934
MUK_1,105,105,75,65,100,50,POISON,DARK,0,15108,414,36.492753623188406
GENGAR_1,60,65,80,170,95,130,GHOST,POISON,0,14393,324,44.42283950617284
EXEGGUTOR_1,95,105,85,125,75,45,GRASS,DRAGON,0,20329,394,51.59644670050761
CUBONE_1,50,50,95,40,50,35,GROUND,,0,21049,304,69.24013157894737
MAROWAK_1,60,80,110,50,80,45,FIRE,GHOST,0,13056,324,40.2962962962963
WEEZING_1,65,90,120,85,70,60,POISON,FAIRY,0,15381,334,46.050898203592816
KANGASKHAN_1,105,125,100,60,100,100,NORMAL,,0,16116,414,38.927536231884055
MRMIME_1,50,65,65,90,90,100,ICE,PSYCHIC,0,22943,304,75.47039473684211
PINSIR_1,65,155,120,65,90,105,BUG,FLYING,0,17001,334,50.90119760479042
GYARADOS_1,95,155,109,70,130,81,WATER,FLYING,0,13406,394,34.025380710659896
AERODACTYL_1,80,135,85,70,95,150,ROCK,FLYING,0,16554,364,45.47802197802198
ARTICUNO_1,90,85,85,125,100,95,PSYCHIC,FLYING,0,16843,384,43.861979166666664
ZAPDOS_1,90,125,90,85,90,100,FIGHTING,FLYING,0,17379,384,45.2578125
MOLTRES_1,90,85,90,100,125,90,DARK,FLYING,0,14356,384,37.385416666666664
MEWTWO_1,106,190,100,154,100,130,PSYCHIC,FIGHTING,0,16272,416,39.11538461538461
MEWTWO_2,106,150,70,194,120,140,PSYCHIC,,0,18073,416,43.44471153846154
PICHU_1,20,40,15,35,35,60,ELECTRIC,,0,30806,244,126.25409836065573
AMPHAROS_1,90,95,105,165,110,45,ELECTRIC,DRAGON,0,13938,384,36.296875
SLOWKING_1,95,65,80,110,110,30,POISON,PSYCHIC,0,16417,394,41.66751269035533
UNOWN_1,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_2,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_3,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_4,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_5,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_6,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_7,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_8,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_9,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_10,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_11,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_12,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_13,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_14,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_15,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_16,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_17,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_18,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_19,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_20,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_21,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_22,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_23,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_24,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_25,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_26,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
UNOWN_27,48,72,48,72,48,48,PSYCHIC,,0,25040,300,83.46666666666667
STEELIX_1,75,125,230,55,95,30,STEEL,GROUND,0,10951,354,30.93502824858757
SCIZOR_1,70,150,140,100,75,65,BUG,STEEL,0,14136,344,41.093023255813954
HERACROSS_1,80,185,115,40,105,75,BUG,FIGHTING,0,17143,364,47.09615384615385
CORSOLA_1,60,55,100,65,100,30,GHOST,,0,12511,324,38.614197530864196
HOUNDOOM_1,75,90,90,140,90,115,DARK,FIRE,0,16443,354,46.44915254237288
TYRANITAR_1,100,164,150,95,120,71,ROCK,DARK,0,15617,404,38.65594059405941
SCEPTILE_1,70,110,75,145,85,145,GRASS,DRAGON,0,20584,344,59.83720930232558
BLAZIKEN_1,80,160,80,130,80,100,FIRE,FIGHTING,0,18741,364,51.48626373626374
SWAMPERT_1,100,150,110,95,110,70,WATER,GROUND,0,15733,404,38.943069306930695
ZIGZAGOON_1,38,30,41,30,41,60,DARK,NORMAL,0,29491,280,105.325
LINOONE_1,78,70,61,50,61,100,DARK,NORMAL,0,24223,360,67.28611111111111
GARDEVOIR_1,68,85,65,165,135,100,PSYCHIC,FAIRY,0,16419,340,48.29117647058823
SABLEYE_1,50,85,125,85,115,20,DARK,GHOST,0,9717,304,31.963815789473685
MAWILE_1,50,105,125,55,95,50,STEEL,FAIRY,0,10915,304,35.9046052631579
AGGRON_1,70,140,230,60,80,50,STEEL,,0,10693,344,31.084302325581394
MEDICHAM_1,60,100,85,80,85,100,FIGHTING,PSYCHIC,0,18053,324,55.71913580246913
MANECTRIC_1,70,75,80,135,80,135,ELECTRIC,,0,17259,344,50.17151162790697
SHARPEDO_1,70,140,70,110,65,105,WATER,DARK,0,20583,344,59.8343023255814
CAMERUPT_1,70,120,100,145,105,20,FIRE,GROUND,0,16635,344,48.35755813953488
ALTARIA_1,75,110,110,110,105,80,DRAGON,FAIRY,0,12833,354,36.25141242937853
CASTFORM_1,70,100,100,100,100,70,FIRE,,0,15314,344,44.51744186046512
CASTFORM_2,70,100,100,100,100,70,WATER,,0,15598,344,45.343023255813954
CASTFORM_3,70,100,100,100,100,70,ICE,,0,18579,344,54.008720930232556
CASTFORM_4,70,100,100,100,100,70,FLYING,,0,15017,344,43.65406976744186
BANETTE_1,64,165,75,93,83,75,GHOST,,0,14532,332,43.7710843373494
ABSOL_1,65,150,60,115,60,115,DARK,,0,21819,334,65.32634730538922
GLALIE_1,80,120,80,120,80,100,ICE,,0,21346,364,58.642857142857146
SALAMENCE_1,95,145,130,120,90,120,DRAGON,FLYING,0,13986,394,35.49746192893401
METAGROSS_1,95,145,130,120,90,120,STEEL,PSYCHIC,0,12724,394,32.29441624365482
LATIAS_1,80,100,120,140,150,110,DRAGON,PSYCHIC,0,13224,364,36.32967032967033
LATIOS_1,80,130,100,160,120,110,DRAGON,PSYCHIC,0,15149,364,41.61813186813187
KYOGRE_1,100,150,90,180,160,90,WATER,,0,14304,404,35.40594059405941
GROUDON_1,100,180,160,150,90,90,GROUND,FIRE,0,14798,404,36.62871287128713
RAYQUAZA_1,105,180,100,180,100,115,DRAGON,FLYING,0,14904,414,36.0
DEOXYS_1,50,180,20,180,20,150,PSYCHIC,,0,34937,304,114.92434210526316
DEOXYS_2,50,70,160,70,160,90,PSYCHIC,,0,11775,304,38.733552631578945
DEOXYS_3,50,95,90,95,90,180,PSYCHIC,,0,17695,304,58.20723684210526
BURMY_1,40,29,45,29,45,36,BUG,,0,25892,284,91.16901408450704
BURMY_2,40,29,45,29,45,36,BUG,,0,25892,284,91.16901408450704
WORMADAM_1,60,79,105,59,85,36,BUG,GROUND,0,17827,324,55.02160493827161
WORMADAM_2,60,69,95,69,95,36,BUG,STEEL,0,14788,324,45.641975308641975
CHERRIM_1,70,60,70,87,78,85,GRASS,,0,21384,344,62.16279069767442
SHELLOS_1,76,48,48,57,62,34,WATER,,0,22430,356,63.00561797752809
GASTRODON_1,111,83,68,92,82,39,WATER,GROUND,0,20259,426,47.556338028169016
LOPUNNY_1,65,136,94,54,96,135,NORMAL,FIGHTING,0,17909,334,53.619760479041915
GARCHOMP_1,108,170,115,120,95,92,DRAGON,GROUND,0,15626,420,37.2047619047619
LUCARIO_1,70,145,88,140,70,112,FIGHTING,STEEL,0,15858,344,46.098837209302324
ABOMASNOW_1,90,132,105,132,105,30,GRASS,ICE,0,20968,384,54.604166666666664
GALLADE_1,68,165,95,65,115,110,PSYCHIC,FIGHTING,0,15916,340,46.811764705882354
ROTOM_1,50,65,107,105,107,86,ELECTRIC,FIRE,0,15064,304,49.55263157894737
ROTOM_2,50,65,107,105,107,86,ELECTRIC,WATER,0,14353,304,47.213815789473685
ROTOM_3,50,65,107,105,107,86,ELECTRIC,ICE,0,17094,304,56.23026315789474
ROTOM_4,50,65,107,105,107,86,ELECTRIC,FLYING,0,13021,304,42.83223684210526
ROTOM_5,50,65,107,105,107,86,ELECTRIC,GRASS,0,15956,304,52.48684210526316
GIRATINA_1,150,120,100,120,100,90,GHOST,DRAGON,0,11912,504,23.634920634920636
SHAYMIN_1,100,103,75,120,75,127,GRASS,FLYING,0,20983,404,51.93811881188119
ARCEUS_1,120,120,120,120,120,120,FIGHTING,,0,14717,444,33.1463963963964
ARCEUS_2,120,120,120,120,120,120,FLYING,,0,13273,444,29.894144144144143
ARCEUS_3,120,120,120,120,120,120,POISON,,0,13426,444,30.23873873873874
ARCEUS_4,120,120,120,120,120,120,GROUND,,0,15050,444,33.8963963963964
ARCEUS_5,120,120,120,120,120,120,ROCK,,0,15581,444,35.09234234234234
ARCEUS_6,120,120,120,120,120,120,BUG,,0,14608,444,32.9009009009009
ARCEUS_7,120,120,120,120,120,120,GHOST,,0,11052,444,24.89189189189189
ARCEUS_8,120,120,120,120,120,120,STEEL,,0,11762,444,26.49099099099099
ARCEUS_10,120,120,120,120,120,120,FIRE,,0,13535,444,30.484234234234233
ARCEUS_11,120,120,120,120,120,120,WATER,,0,13784,444,31.045045045045047
ARCEUS_12,120,120,120,120,120,120,GRASS,,0,15589,444,35.11036036036036
ARCEUS_13,120,120,120,120,120,120,ELECTRIC,,0,13270,444,29.88738738738739
ARCEUS_14,120,120,120,120,120,120,PSYCHIC,,0,14568,444,32.810810810810814
ARCEUS_15,120,120,120,120,120,120,ICE,,0,16423,444,36.98873873873874
ARCEUS_16,120,120,120,120,120,120,DRAGON,,0,13125,444,29.56081081081081
ARCEUS_17,120,120,120,120,120,120,DARK,,0,14233,444,32.056306306306304
ARCEUS_18,120,120,120,120,120,120,FAIRY,,0,12950,444,29.166666666666668
AUDINO_1,103,60,126,80,126,50,NORMAL,,0,13757,410,33.55365853658537
BASCULIN_1,70,92,65,80,55,98,WATER,,0,21077,344,61.270348837209305
DARUMAKA_2,70,90,45,15,45,50,ICE,,0,29087,344,84.55523255813954
DARMANITAN_1,105,30,105,140,105,55,FIRE,PSYCHIC,0,15375,414,37.13768115942029
DARMANITAN_2,105,140,55,40,55,95,ICE,,0,26422,414,63.82125603864734
DARMANITAN_3,105,160,55,30,55,135,ICE,FIRE,0,25892,414,62.54106280193237
YAMASK_1,38,55,85,30,65,30,GROUND,GHOST,0,17049,280,60.88928571428571
DEERLING_1,60,60,50,40,50,75,NORMAL,GRASS,0,27222,324,84.01851851851852
DEERLING_2,60,60,50,40,50,75,NORMAL,GRASS,0,27222,324,84.01851851851852
DEERLING_3,60,60,50,40,50,75,NORMAL,GRASS,0,27222,324,84.01851851851852
SAWSBUCK_1,80,100,70,60,70,95,NORMAL,GRASS,0,22796,364,62.62637362637363
SAWSBUCK_2,80,100,70,60,70,95,NORMAL,GRASS,0,22796,364,62.62637362637363
SAWSBUCK_3,80,100,70,60,70,95,NORMAL,GRASS,0,22796,364,62.62637362637363
STUNFISK_1,109,81,99,66,84,32,GROUND,STEEL,0,15195,422,36.007109004739334
TORNADUS_1,79,100,80,110,90,121,FLYING,,0,16734,362,46.226519337016576
THUNDURUS_1,79,105,70,145,80,101,ELECTRIC,FLYING,0,16306,362,45.04419889502763
LANDORUS_1,89,145,90,105,80,91,GROUND,FLYING,0,17279,382,45.23298429319372
KYUREM_1,125,120,90,170,100,95,DRAGON,ICE,0,17851,454,39.319383259911895
KYUREM_2,125,170,100,120,90,95,DRAGON,ICE,0,17620,454,38.81057268722467
KYUREM_3,125,120,90,170,100,95,DRAGON,ICE,0,17851,454,39.319383259911895
KYUREM_4,125,170,100,120,90,95,DRAGON,ICE,0,17620,454,38.81057268722467
KELDEO_1,91,72,90,129,90,108,WATER,FIGHTING,0,18030,386,46.70984455958549
MELOETTA_1,100,128,90,77,77,128,NORMAL,FIGHTING,0,19377,404,47.96287128712871
GENESECT_1,71,120,95,120,95,99,BUG,STEEL,0,14788,346,42.73988439306358
GENESECT_2,71,120,95,120,95,99,BUG,STEEL,0,14788,346,42.73988439306358
GENESECT_3,71,120,95,120,95,99,BUG,STEEL,0,14788,346,42.73988439306358
GENESECT_4,71,120,95,120,95,99,BUG,STEEL,0,14788,346,42.73988439306358
GRENINJA_1,72,95,67,103,71,122,WATER,DARK,0,20446,348,58.752873563218394
GRENINJA_2,72,145,67,153,71,132,WATER,DARK,0,20446,348,58.752873563218394
VIVILLON_1,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_2,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_3,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_4,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_5,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_6,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_7,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_8,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_9,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_10,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_11,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_12,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_13,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_14,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_15,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_16,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_17,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_18,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
VIVILLON_19,80,52,50,90,50,89,BUG,FLYING,0,26055,364,71.57967032967034
FLABEBE_1,44,38,39,61,79,42,FAIRY,,0,21095,292,72.2431506849315
FLABEBE_2,44,38,39,61,79,42,FAIRY,,0,21095,292,72.2431506849315
FLABEBE_3,44,38,39,61,79,42,FAIRY,,0,21095,292,72.2431506849315
FLABEBE_4,44,38,39,61,79,42,FAIRY,,0,21095,292,72.2431506849315
FLOETTE_1,54,45,47,75,98,52,FAIRY,,0,19075,312,61.13782051282051
FLOETTE_2,54,45,47,75,98,52,FAIRY,,0,19075,312,61.13782051282051
FLOETTE_3,54,45,47,75,98,52,FAIRY,,0,19075,312,61.13782051282051
FLOETTE_4,54,45,47,75,98,52,FAIRY,,0,19075,312,61.13782051282051
FLOETTE_5,74,65,67,125,128,92,FAIRY,,0,15849,352,45.02556818181818
FLORGES_1,78,65,68,112,154,75,FAIRY,,0,15088,360,41.91111111111111
FLORGES_2,78,65,68,112,154,75,FAIRY,,0,15088,360,41.91111111111111
FLORGES_3,78,65,68,112,154,75,FAIRY,,0,15088,360,41.91111111111111
FLORGES_4,78,65,68,112,154,75,FAIRY,,0,15088,360,41.91111111111111
FURFROU_1,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
FURFROU_2,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
FURFROU_3,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
FURFROU_4,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
FURFROU_5,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
FURFROU_6,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
FURFROU_7,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
FURFROU_8,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
FURFROU_9,75,80,60,65,90,102,NORMAL,,0,19936,354,56.31638418079096
MEOWSTIC_1,74,48,76,83,81,104,PSYCHIC,,0,19287,352,54.79261363636363
AEGISLASH_1,60,140,50,140,50,60,STEEL,GHOST,0,16337,324,50.42283950617284
PUMPKABOO_1,49,66,70,44,55,51,GHOST,GRASS,0,18538,302,61.384105960264904
PUMPKABOO_2,54,66,70,44,55,46,GHOST,GRASS,0,18538,312,59.416666666666664
PUMPKABOO_3,59,66,70,44,55,41,GHOST,GRASS,0,18538,322,57.57142857142857
GOURGEIST_1,65,90,122,58,75,84,GHOST,GRASS,0,14261,334,42.69760479041916
GOURGEIST_2,75,95,122,58,75,69,GHOST,GRASS,0,14261,354,40.28531073446328
GOURGEIST_3,85,100,122,58,75,54,GHOST,GRASS,0,14261,374,38.13101604278075
XERNEAS_1,126,131,95,131,98,99,FAIRY,,0,15003,456,32.901315789473685
ZYGARDE_1,54,100,71,61,85,115,DRAGON,GROUND,0,19152,312,61.38461538461539
ZYGARDE_2,216,100,121,91,95,85,DRAGON,GROUND,0,15332,636,24.10691823899371
ZYGARDE_3,216,100,121,91,95,85,DRAGON,GROUND,0,15332,636,24.10691823899371
DIANCIE_1,50,160,110,160,110,110,ROCK,FAIRY,0,15617,304,51.37171052631579
HOOPA_1,80,160,60,170,130,80,PSYCHIC,DARK,0,19912,364,54.7032967032967
ORICORIO_1,75,70,70,98,70,93,ELECTRIC,FLYING,0,16901,354,47.74293785310734
ORICORIO_2,75,70,70,98,70,93,PSYCHIC,FLYING,0,19762,354,55.824858757062145
ORICORIO_3,75,70,70,98,70,93,GHOST,FLYING,0,16002,354,45.20338983050848
ROCKRUFF_2,45,65,40,30,40,60,ROCK,,0,29146,294,99.1360544217687
LYCANROC_1,85,115,75,55,75,82,ROCK,,0,21064,374,56.32085561497326
LYCANROC_2,75,117,65,55,65,110,ROCK,,0,22840,354,64.51977401129943
WISHIWASHI_1,45,140,130,140,135,30,WATER,,0,12851,294,43.7108843537415
SILVALLY_1,95,95,95,95,95,95,FIGHTING,,0,17198,394,43.6497461928934
SILVALLY_2,95,95,95,95,95,95,FLYING,,0,15509,394,39.36294416243655
SILVALLY_3,95,95,95,95,95,95,POISON,,0,15694,394,39.83248730964467
SILVALLY_4,95,95,95,95,95,95,GROUND,,0,17585,394,44.631979695431475
SILVALLY_5,95,95,95,95,95,95,ROCK,,0,18206,394,46.20812182741117
SILVALLY_6,95,95,95,95,95,95,BUG,,0,17070,394,43.3248730964467
SILVALLY_7,95,95,95,95,95,95,GHOST,,0,12920,394,32.79187817258883
SILVALLY_8,95,95,95,95,95,95,STEEL,,0,13745,394,34.88578680203046
SILVALLY_10,95,95,95,95,95,95,FIRE,,0,15820,394,40.15228426395939
SILVALLY_11,95,95,95,95,95,95,WATER,,0,16106,394,40.878172588832484
SILVALLY_12,95,95,95,95,95,95,GRASS,,0,18211,394,46.22081218274111
